movie_id,adult,gender,id,known_for_department,name,original_name,popularity,profile_path,credit_id,department,job
597594,False,1,1985098,Directing,Rachel Mason,Rachel Mason,0.6,/4UtY5Ur9wYK4AVWMO73ioEmlOtE.jpg,5cc1ab3d0e0a2667bbeba50d,Directing,Director
369300,False,2,1077998,Directing,Juan Carlos Medina,Juan Carlos Medina,0.6,,564e481c9251414b07000b66,Directing,Director
881198,False,2,76559,Directing,Sam Jones,Sam Jones,1.704,/c0dVnYnCe98qL9RD8N9xMWXzghQ.jpg,615b62d336390900638a9646,Directing,Director
89623,False,2,937484,Directing,Oh Sung-yoon,Oh Sung-yoon,0.6,,52fe4a239251416c910c4747,Directing,Director
268854,False,2,1075420,Directing,Celso R. García,Celso R. García,0.6,,536c2a13c3a368124100ab87,Directing,Director
680382,False,1,226051,Directing,Debs Gardner-Paterson,Debs Gardner-Paterson,2.08,/oRIgPBR6fBYdWxGocivXuAHNBqz.jpg,5e7103b4aaf897001563c571,Directing,Director
1108364,False,0,1331228,Directing,David Pantaleón,David Pantaleón,0.6,/iH0R5Jp7Lt0yND3BzB8aLuKuTuD.jpg,642af99ec04429021306b384,Directing,Director
1108364,False,0,3992625,Directing,Jose Víctor Fuentes,Jose Víctor Fuentes,0.6,,642af9a7fc65380111564302,Directing,Director
1108342,False,0,3992581,Directing,Pablo Lago Dantas,Pablo Lago Dantas,0.6,,642af1e7c044290236cc4555,Directing,Director
614017,False,2,1485160,Directing,John Hsu,John Hsu,0.6,/9V44RlZuGx1xbaWxt5ejKJ4J1rb.jpg,5d235f8e15c6367adcf9f62d,Directing,Director
1108333,False,0,1624337,Directing,Pau Faus,Pau Faus,0.6,,642aeee8ac8e6b00d32b388b,Directing,Director
588009,False,2,1473973,Directing,Salvador Calvo,Salvador Calvo,0.715,/9Mo7WS5kZBoaZpQWQXI9WvoTYXi.jpg,5c8964cf0e0a26042bc2bb05,Directing,Director
1099456,False,0,3960879,Directing,Ron James,Ron James,0.6,,640e8325323eba00c5eae1ce,Directing,Director
512936,False,0,1131405,Directing,Dylan Reynolds,Dylan Reynolds,0.98,,5ab0ac5c0e0a2676d0006f0a,Directing,Director
111237,False,2,235417,Directing,Karen Shakhnazarov,Karen Shakhnazarov,1.38,/qdPtJguQlYMqQjn4rg9jkFGycaV.jpg,52fe4af4c3a36847f81ea457,Directing,Director
430988,False,2,230714,Directing,Sergey Ginzburg,Sergey Ginzburg,0.84,/lnIJ0awjQkT7SvTFk491AMz4dCt.jpg,5858f9e4c3a368258f065262,Directing,Director
410126,False,0,1112486,Directing,Dean Hewison,Dean Hewison,0.6,,57e9f962c3a3687ff9005d1d,Directing,Director
410126,False,0,1445806,Directing,Erlingur Thoroddsen,Erlingur Thoroddsen,0.6,/xzMlXjMzJDemdhQaOSxmFsCNhQw.jpg,57e9f994c3a3687ff40064c3,Directing,Director
410126,False,0,1685409,Directing,Rasmus Wassberg,Rasmus Wassberg,0.6,,57e9f9b6925141109300654d,Directing,Director
483165,False,0,1952211,Directing,Vasiko Bedoshvili,Vasiko Bedoshvili,0.6,,5a4bbf3e0e0a262dc802d189,Directing,Director
483165,False,0,1952212,Directing,Andrey Kolpin,Andrey Kolpin,1.176,/qWh6icKFwihtVIYFAD27QIjNCxK.jpg,5a4bbf4c0e0a262dce02a991,Directing,Director
483165,False,2,1952213,Directing,Ivan Pshonkin,Ivan Pshonkin,1.38,,5a4bbf570e0a262db902c82e,Directing,Director
489988,False,2,1252910,Directing,Tim Wardle,Tim Wardle,1.4,/uOyvCAyGfPpO6QDTTpdNotx9e2f.jpg,5b7f65739251416c84003279,Directing,Director
300823,False,2,133057,Directing,Naoto Kumazawa,Naoto Kumazawa,2.019,/rkmjWzdoYLksBupFJiabN8Z7LK5.jpg,54a2291ac3a3682f1b00e2d4,Directing,Director
649392,False,0,2044631,Directing,Ant Horasanli,Ant Horasanli,0.6,,5eba9f8dc3514c002061258c,Directing,Director
73588,False,0,307791,Directing,Matthew Parkhill,Matthew Parkhill,0.71,,52fe48a2c3a368484e102e8d,Directing,Director
174188,False,2,130311,Directing,Paul Middleditch,Paul Middleditch,0.6,,52fe4d45c3a36847f8257f9d,Directing,Director
1108393,False,0,1713140,Directing,Floriane Devigne,Floriane Devigne,0.694,,642b0126c044290236cc4b4b,Directing,Director
864120,False,2,47946,Directing,Sergey Ursulyak,Sergey Ursulyak,1.22,/qX2bWUdk54oYLV0L9gtcokkD3dJ.jpg,612184a7719aeb002e5f5d35,Directing,Director
682587,False,2,68094,Directing,Peter Mortimer,Peter Mortimer,0.6,/xZLu9SZxCEVcRwJWK22cIDuYXid.jpg,5e69ccb0cedac4001346b7bd,Directing,Director
682587,False,2,109829,Directing,Nick Rosen,Nick Rosen,0.834,/gGfTYoTaX32pRVY2kV9xdk2mrv4.jpg,5e69ccb9cabfe400150f3c95,Directing,Director
688301,False,2,26882,Directing,Kiyoshi Kurosawa,Kiyoshi Kurosawa,2.687,/jddYE0uzNicgSPFKDTV29OUPhjP.jpg,5e83776904b5960017936c41,Directing,Director
818659,False,2,2292838,Directing,Leandro Neri,Leandro Neri,0.98,,6086d2178d22fc003f1e931d,Directing,Director
570508,False,2,83030,Directing,Lee Han,Lee Han,1.166,/8O8vITkCW5CCTR2lcDVNFrt3BsA.jpg,5c210edf9251411abcc101c6,Directing,Director
513324,False,0,2040953,Directing,Matthew Charles Santoro,Matthew Charles Santoro,0.6,,5af62005c3a36812560003b4,Directing,Director
610394,False,0,136096,Directing,Dennis Devine,Dennis Devine,1.646,,5d0cffdac3a368168221013c,Directing,Director
934131,False,1,3001518,Directing,Beth de Araújo,Beth de Araújo,0.84,,61fb87d2eee18600f7f86640,Directing,Director
70740,False,2,95407,Directing,Jeffery Scott Lando,Jeffery Scott Lando,1.38,,52fe480ec3a368484e0e7339,Directing,Director
796989,False,0,1477722,Directing,Seth Jarrett,Seth Jarrett,0.98,,631ea6940102c9007e40079c,Directing,Director
1026195,False,0,3970305,Directing,Paula Romero,Paula Romero,0.6,,641849100d5d8500e0e7333c,Directing,Director
364708,False,0,1207558,Directing,Nimrod Zalmanowitz,Nimrod Zalmanowitz,0.6,,562935ddc3a36870820000f3,Directing,Director
38540,False,2,77084,Directing,Adrian Vitoria,Adrian Vitoria,0.6,,52fe46c49251416c9105f05d,Directing,Director
30844,False,2,23841,Directing,David Lister,David Lister,1.614,,52fe44439251416c9100a961,Directing,Director
721045,False,0,2699064,Directing,Ivan Boutazakht,Ivan Boutazakht,0.6,,5efdf201a284eb00389ac1f5,Directing,Director
164372,False,2,1006810,Directing,Vladlen Barbe,Vladlen Barbe,0.825,/e02qYFnMKccn4F0wfu4v8aPMqyZ.jpg,52fe4c78c3a36847f822fee3,Directing,Director
221902,False,2,45138,Directing,Luc Dardenne,Luc Dardenne,1.536,/hfnvLjmLKQyx1ftkuC6hhHwoTtM.jpg,52fe4dd79251416c75142bd5,Directing,Director
221902,False,2,56209,Directing,Jean-Pierre Dardenne,Jean-Pierre Dardenne,2.54,/n5BqsP6h3VtweQAFfQz2qtd5khq.jpg,52fe4dd79251416c75142bcf,Directing,Director
352186,False,0,1491596,Directing,Chris McCoy,Chris McCoy,0.6,,55b910c792514123dd0024de,Directing,Director
1108355,False,0,1119048,Directing,Luc Peter,Luc Peter,0.6,,642af69eac8e6b00f20a45b6,Directing,Director
1108355,False,0,1413537,Directing,Stéphanie Barbey,Stéphanie Barbey,0.6,,642af695fc653800779c7a9d,Directing,Director
1108412,False,0,3992756,Directing,Juliette de Marcillac,Juliette de Marcillac,0.6,,642b059dc0a30800d3b9b946,Directing,Director
746349,False,2,1293617,Directing,Lee Won-suk,Lee Won-suk,1.38,/pcw7hcB8iUYWtWhF289IdxCMfP.jpg,5f6c7e8ca7e36300362ac770,Directing,Director
46665,False,2,227393,Directing,Pascal Franchot,Pascal Franchot,0.6,,52fe4705c3a36847f811f505,Directing,Director
368182,False,0,1250064,Directing,Craig Goodwill,Craig Goodwill,1.4,,56453b9c9251410a4c0070ab,Directing,Director
1110120,False,2,1675838,Directing,Giuseppe Bucci,Giuseppe Bucci,0.6,,6430548f310325009a20ef3f,Directing,Director
463053,False,0,1750857,Directing,Alex Richanbach,Alex Richanbach,0.6,,594cdb2ac3a36832ad021246,Directing,Director
50618,False,2,235112,Directing,Alexandr Kott,Alexandr Kott,0.6,/7CnrOSSnXhcs52RSuwHZGg53NgW.jpg,52fe47cec3a36847f81494b7,Directing,Director
610643,False,1,2345154,Directing,Anna Migotto,Anna Migotto,1.269,,5d0e86620e0a264871cdeb21,Directing,Director
336808,False,2,122785,Directing,Ciro Guerra,Ciro Guerra,1.022,/4DBTNPUCAtkEYq7OeLt4fAkXgma.jpg,553659609251414201000864,Directing,Director
121828,False,2,3317,Directing,Takeshi Kitano,Takeshi Kitano,7.949,/9fyYreFJT8CPe8Ok2y1LE0btNYS.jpg,52fe4a6ec3a368484e152da9,Directing,Director
989475,False,2,26182,Directing,Alain Cavalier,Alain Cavalier,1.403,/nUucwux4kq3gpGtVA4hV1p5zOiQ.jpg,62af08cda6a4c100eebd96fa,Directing,Director
571419,False,0,1665674,Directing,Alexey Kozlov,Alexey Kozlov,1.614,/oyKmz2YGr7V4Z0ivolUWbOD0ytf.jpg,5c27417a0e0a26793034bd33,Directing,Director
264401,False,0,1309485,Directing,Christian Keller,Christian Keller,0.6,,5349f75ec3a3682dd1000a93,Directing,Director
454650,False,2,433134,Directing,Jesper Ganslandt,Jesper Ganslandt,1.22,/k1kD12gMKlktxozjYy2hXhuSD8t.jpg,5a5ffbdc0e0a26504700d743,Directing,Director
300666,False,0,1448203,Directing,Daniel Duran,Daniel Duran,1.094,,551b74e9c3a368767900190f,Directing,Director
437633,False,2,1830479,Directing,Lee Sa-rang,Lee Sa-rang,1.4,/7cO6p18Z1Y7cL2qckZE3qLru1KP.jpg,59395f30c3a368783f011a87,Directing,Director
158884,False,1,1140238,Directing,Hannah Fidell,Hannah Fidell,1.594,/rIDEIVQlCKPseRAAes2wUVcwIeN.jpg,52fe4bfa9251416c910eba39,Directing,Director
133694,False,2,5216,Directing,Gus Van Sant,Gus Van Sant,4.72,/kICHgrSh4eiICjz8piy9fTXIgph.jpg,52fe4bb8c3a368484e196921,Directing,Director
498934,False,2,1158128,Directing,Eisuke Naito,Eisuke Naito,3.562,/caK8bKfmPIIIMhHIy5ZXg6gZluR.jpg,5a5d99e70e0a267f5e0053d1,Directing,Director
489932,False,2,1276383,Directing,Anthony Mandler,Anthony Mandler,1.229,/ejbOzVQdAslgZrL76W4xaqrZuvY.jpg,5a1f34660e0a264cca0814ea,Directing,Director
386871,False,0,1140066,Directing,Lee Sang-Bin,Lee Sang-Bin,0.608,,587b69b19251413e9200dfd8,Directing,Director
617132,False,2,1015065,Directing,Daisuke Yamanouchi,Daisuke Yamanouchi,1.164,/vOfX2r7NIKKjGdjG8PevaPBGU6t.jpg,5d33c524caab6d779399f5e9,Directing,Director
635048,False,0,2422721,Directing,Yesid Leone,Yesid Leone,0.6,,5d932a7fc0348b001440fb01,Directing,Director
73935,False,1,57434,Directing,Amy Heckerling,Amy Heckerling,5.132,/hIc3bQxLOPAcpGJ1CVFuzpzJRZ0.jpg,52fe48b3c3a368484e1065f3,Directing,Director
432976,False,2,1208891,Directing,Bryan Fogel,Bryan Fogel,2.074,/xjMktbvtWyuMHYmkBsp5SiuHIvk.jpg,586baf94c3a3685e9e005eef,Directing,Director
427289,False,2,589426,Directing,Lee Soong-hwan,Lee Soong-hwan,1.4,,5eb11ae8edeb430023c9a747,Directing,Director
605375,False,2,126732,Directing,Tony Chan,Tony Chan,2.069,,5d36ad13ab684974f5844ee8,Directing,Director
340487,False,1,56383,Directing,Kelly Reichardt,Kelly Reichardt,2.624,/j97hMhlRhcaHWgn9MQ78E0ft57U.jpg,555771d2c3a3687779005a72,Directing,Director
375355,False,0,1211779,Directing,Damien Macé,Damien Macé,0.6,,5686f253c3a36860e9020654,Directing,Director
375355,False,0,1211781,Directing,Alexis Wajsbrot,Alexis Wajsbrot,0.6,,5686f267c3a3684be901f6a3,Directing,Director
514501,False,0,1287955,Directing,Gonzalo Calzada,Gonzalo Calzada,0.6,,5aba57f19251411e950003a2,Directing,Director
835017,False,2,225310,Directing,Vamsi Paidipally,Vamsi Paidipally,1.516,,60b36adba61de1003fbee7e4,Directing,Director
822213,False,0,3065142,Directing,JD Alcázar,JD Alcázar,0.6,/rvxBA6Rlk9YOtJ60HcrVk9dkKJs.jpg,6083930683901800402c8e85,Directing,Director
993234,False,2,2383553,Directing,Tomasz Wiński,Tomasz Wiński,0.6,/crGIdSz20gjQg6YIgsXdBTZAPfO.jpg,62bb0b457ef3810436856dc5,Directing,Director
550134,False,2,148913,Directing,Mathieu Weschler,Mathieu Weschler,0.6,,5baa0a19c3a36839f001395b,Directing,Director
483353,False,2,1076502,Directing,Alistair Banks Griffin,Alistair Banks Griffin,0.6,/A5aHwAdTDlZXnFtaHEPx6yC5Uco.jpg,59f06733c3a3682db500bf4e,Directing,Director
822300,False,2,3065586,Directing,Jeffrey A. Smith,Jeffrey A. Smith,0.6,,608409f856b9f7003fba1da8,Directing,Director
356300,False,2,1200523,Directing,Jeremy Lalonde,Jeremy Lalonde,1.258,/nA75NvZrfwBk1PVBScmNmfx5lvo.jpg,5603e991c3a368552f003e02,Directing,Director
622024,False,1,150122,Directing,Hong Ji-young,Hong Ji-young,0.698,/qA9kNaJjy2jYYBhuMlObqJEEuFy.jpg,5d4e26e60d5d8500123df7ee,Directing,Director
1049038,False,0,2313611,Directing,Andres Feddersen,Andres Feddersen,0.6,,641619b5e7414600d88e9fa4,Directing,Director
505706,False,2,5125,Directing,Fatih Akin,Fatih Akin,2.688,/jqxUPrXlsAoNPY2GiZaZXUjFbTH.jpg,5a87e3459251410a890497ee,Directing,Director
483411,False,2,5696,Directing,Bruce Beresford,Bruce Beresford,3.694,/p5p1YhKTh1EOSvf1NO96oBQI2Ll.jpg,59f0cfec9251416ad001c388,Directing,Director
386720,False,2,2567372,Directing,Jeong Tae-ryeong,Jeong Tae-ryeong,0.6,,5ead1a8c27d9cc0022cf457d,Directing,Director
282297,False,0,1342445,Directing,Keegan Kuhn,Keegan Kuhn,0.999,,53c6f7600e0a267fed002bd4,Directing,Director
282297,False,0,1676969,Directing,Kip Andersen,Kip Andersen,0.6,,598999a3c3a36874f2013549,Directing,Director
472424,False,2,930695,Directing,Chris Moukarbel,Chris Moukarbel,2.143,/thrr4hE0FeJKS6254t4qeY5itqa.jpg,599f2d1a92514144f90012b7,Directing,Director
805627,False,2,3008307,Directing,Junta Yamaguchi,Junta Yamaguchi,0.6,/txtwHn9omAP8KuDWp6xrPlpIOBX.jpg,604d5057519bbb00531bbfcf,Directing,Director
572151,False,2,2206335,Directing,Lee Min-jae,Lee Min-jae,1.565,,5c2c130e0e0a2655f23a160a,Directing,Director
510284,False,1,1993460,Directing,Mitzi Peirone,Mitzi Peirone,0.6,/hge2Swy7biIWrFxHOOkkQLWrgDc.jpg,5aa197020e0a260d510028d5,Directing,Director
275601,False,2,16294,Directing,Jonathan Demme,Jonathan Demme,2.991,/w9Lw3xTEFQUYELkl9AH5i3p5OhJ.jpg,5397fdaf0e0a266db700c1d4,Directing,Director
286817,False,1,929616,Directing,Marina Rice Bader,Marina Rice Bader,1.4,/uYIYWRstpvPyOzz1dftVrPwDNvL.jpg,5458d2390e0a26115e001ca8,Directing,Director
848981,False,0,2774826,Directing,Adam Wishart,Adam Wishart,0.6,,6128a0c70d9f5a0089f9453c,Directing,Director
518764,False,2,1068848,Directing,Yan Han,Yan Han,0.6,,5aeca92b9251411d1100088f,Directing,Director
438396,False,2,1170971,Directing,David Galán Galindo,David Galán Galindo,1.646,/gfIwK9kNFT0qO7QePhT6N4YMq4I.jpg,5890e898c3a368701700a3a0,Directing,Director
425942,False,2,989512,Directing,Martín Hodara,Martín Hodara,0.6,,582933bec3a36836140320f8,Directing,Director
561859,False,2,1045500,Directing,Richard Lowry,Richard Lowry,2.184,,5bed40190e0a26329c01145e,Directing,Director
309503,False,0,1004172,Directing,Mora Stephens,Mora Stephens,0.6,,54874e58c3a3682987000096,Directing,Director
1112309,False,0,4007524,Directing,Deepak Kolipaka,Deepak Kolipaka,0.6,,643732c5945d3601258acc5d,Directing,Director
505953,False,2,157738,Directing,Shawn Seet,Shawn Seet,1.4,/cKcpVchglb9ULUWJ3Atlcbg1cmp.jpg,5a897922c3a368637c063abc,Directing,Director
497859,False,2,1958331,Directing,James M. Perry,James M. Perry,0.6,,5a5834830e0a2634ef002f5b,Directing,Director
674025,False,0,933365,Directing,Alejandro Molina,Alejandro Molina,0.6,,5fb380f1afa1b0003ebabb79,Directing,Director
674025,False,2,1038046,Directing,Leopoldo Laborde,Leopoldo Laborde,1.4,,5fb380ce3a48c5003c81e3d0,Directing,Director
674025,False,0,1044131,Directing,J. Xavier Velasco,J. Xavier Velasco,0.6,,5fb3811f4a4bfc0040b94f8d,Directing,Director
674025,False,0,1287119,Directing,Ulises Guzmán Reyes,Ulises Guzmán Reyes,0.6,,5fb380ae1f027500405bc6a3,Directing,Director
34182,False,1,112064,Directing,Hu Mei,Hu Mei,0.658,/9dTxedwXLRTVUtN0VnerWH6sDNX.jpg,5c1b706c9251414b0a53bc10,Directing,Director
97051,False,2,543842,Directing,David Guy Levy,David Guy Levy,0.84,/bynvjZ0V5YIM2wcLbMRMrqXMNTQ.jpg,52fe49cf9251416c750d4139,Directing,Director
982104,False,2,3283025,Directing,Khoa Le,Khoa Le,0.6,/7cAqhSNOzgtmxMGDGq8h4DnW4lz.jpg,63bbdbf9fc31d300a8de8cd2,Directing,Director
272548,False,2,1325366,Directing,Antoine Bardou-Jacquet,Antoine Bardou-Jacquet,0.6,,53865bc5c3a3681ada001b9f,Directing,Director
998731,False,2,934662,Directing,Shinji Ishihira,Shinji Ishihira,2.192,/aBJrnRrMg0UjbJj3Ko9nxug6YRi.jpg,631a883d5c5cc8007d19943c,Directing,Director
72066,False,2,145376,Directing,Lee Kyu-man,Lee Kyu-man,0.6,,52fe4855c3a368484e0f3acd,Directing,Director
586742,False,2,2449145,Directing,Kim Hagen Jensen,Kim Hagen Jensen,1.4,,5dc0971d470ead001589463f,Directing,Director
231474,False,1,1239766,Directing,Nisha Ganatra,Nisha Ganatra,1.62,/6vfke1SDPxNfQGaRZIZVHxjr6G8.jpg,52fe4deec3a36847f827518b,Directing,Director
82587,False,2,86629,Directing,Navaniat Singh,Navaniat Singh,0.98,,52fe485e9251416c91089e05,Directing,Director
579792,False,1,1305820,Directing,Catalina Aguilar Mastretta,Catalina Aguilar Mastretta,1.932,/cwBOSO7PPnNUvIXRJanbKGei612.jpg,5c5666dfc3a36830288444c9,Directing,Director
394223,False,2,31155,Directing,Fred Olen Ray,Fred Olen Ray,4.655,/91Y7oLIYJjpoY0YmDEsswKfeqDg.jpg,5724fcb39251411d0900056a,Directing,Director
417466,False,2,937765,Directing,Alejandro Landes,Alejandro Landes,0.6,/fw2T8AYJDj8nSwnnxvhAjGfkSVa.jpg,57e4acc4c3a3684d86000395,Directing,Director
1108511,False,0,3993008,Directing,Hsu Pan Naing,Hsu Pan Naing,0.6,,642b2428a3e4ba4ac6f87465,Directing,Director
101179,False,2,145045,Directing,Robert Heath,Robert Heath,0.6,/tKAcQosldiNAoUia4XqrgReoXOg.jpg,52fe49e9c3a36847f81ad0f1,Directing,Director
255295,False,2,1141476,Directing,Roze,Roze,0.6,,545ff01ac3a3685358009733,Directing,Director
63727,False,2,126768,Directing,Manuel Carballo,Manuel Carballo,0.6,,52fe46b9c3a368484e0a03ff,Directing,Director
419546,False,2,142618,Directing,Adam Curtis,Adam Curtis,3.684,/p3uepYRgLKb0wgdoUBqH9AcVZJI.jpg,57f512509251411c810056bf,Directing,Director
47518,False,2,27146,Directing,Rob Lieberman,Rob Lieberman,1.303,/lPaofAC7evfyLsS1lgbW2DlVwmD.jpg,52fe4737c3a36847f8129863,Directing,Director
699071,False,0,2620537,Directing,Lee Jin-myung,Lee Jin-myung,0.6,,5eabd7c2c8a2d4001f4a8e7c,Directing,Director
835294,False,2,1084277,Directing,Monty Tiwa,Monty Tiwa,3.125,/4RldJ2ER48GUa9fAm2SvrdrcssL.jpg,60b48d7c62e86f0070697f04,Directing,Director
539619,False,2,111944,Directing,Bobby Roth,Bobby Roth,1.77,/6m8DxKyVFUvDQUC6krFrvV8dW0n.jpg,5b616ef1c3a368188601422b,Directing,Director
31007,False,2,65317,Directing,Jake Scott,Jake Scott,0.98,/ybdOncA1RDukjkuuPPHJZjvBf5a.jpg,52fe44559251416c9100cfc9,Directing,Director
455650,False,0,1809009,Directing,Alan Lo,Alan Lo,0.6,,5908dac79251416455011780,Directing,Director
56623,False,2,227755,Directing,Jacques Malaterre,Jacques Malaterre,0.6,/iJxo3EEkX8aF9AUniGdB6iShYVI.jpg,52fe490ac3a36847f8186597,Directing,Director
580629,False,0,1613646,Directing,Ninian Doff,Ninian Doff,0.6,,5c5c6483c3a3683cc68a0525,Directing,Director
1058833,False,2,1322339,Directing,Anggy Umbara,Anggy Umbara,1.244,/a1Aj4fZFQdqXkcJJMk1TKB09Hkh.jpg,63916c0418864b00948aa3e4,Directing,Director
550035,False,2,45037,Directing,Sam Irvin,Sam Irvin,2.342,,5be67241c3a368173a00a0c1,Directing,Director
375784,False,0,1618322,Directing,Ali Bilgin,Ali Bilgin,1.32,,5733100292514165780027a7,Directing,Director
253161,False,1,108346,Directing,Sophie Barthes,Sophie Barthes,0.6,,52fe4e6f9251416c911318a3,Directing,Director
744746,False,2,1102882,Directing,Damian Mc Carthy,Damian Mc Carthy,0.6,/1hNwuPhstwi3QTrnOS3QvFI8qpt.jpg,5f6635b55c564e00356166af,Directing,Director
703120,False,0,2638629,Directing,Ting Pan,Ting Pan,0.98,,5ebd7a79c50ad2002585db2d,Directing,Director
348677,False,2,835262,Directing,Mads Matthiesen,Mads Matthiesen,0.6,,55a47cf992514147e8000916,Directing,Director
374607,False,2,110468,Directing,Terry Ingram,Terry Ingram,2.165,/iJIumt1U6KknXM3rl9TIMLI5S7D.jpg,569c0f82c3a36858dc000b61,Directing,Director
329718,False,2,58220,Directing,Hugh Hudson,Hugh Hudson,1.696,/mVuyIOGwLBMGABMoZwLVCqowLuo.jpg,54fe020dc3a36878bc00039d,Directing,Director
593660,False,2,1530183,Directing,Stefano Cipani,Stefano Cipani,2.548,/h60lyfakb7pp3D5vfILXAVP5PuS.jpg,5ced18b0c3a3685e87257ea7,Directing,Director
1108395,False,0,2289897,Directing,Laura Gabay,Laura Gabay,0.6,,642b018eac8e6b00d32b3fef,Directing,Director
542836,False,2,2109484,Directing,Lee Jong-suk,Lee Jong-suk,0.652,,5b76d105c3a368754e02bd58,Directing,Director
209249,False,2,81256,Directing,Joel Hopkins,Joel Hopkins,1.384,,52fe4d5fc3a368484e1e5a15,Directing,Director
287284,False,2,1059056,Directing,Colin Kennedy,Colin Kennedy,1.4,/r0liw8hhOpP0RidfVkzvGEH8Hvw.jpg,53f11df5c3a3685af2003173,Directing,Director
405931,False,2,18525,Directing,Luc Jacquet,Luc Jacquet,1.4,/b4hz0BmK9NCD2fC6g8Z8hTigqoI.jpg,5783b28992514171a2009267,Directing,Director
525946,False,1,1376980,Directing,Bert,Bert,0.988,/voqGE0lT9mU9bz6L4HX7TUHi0R.jpg,5c5b647f0e0a261deb64c856,Directing,Director
525946,False,1,1670558,Directing,Bertie,Bertie,1.286,/u5rQk2rdsMAPQAL4sXiSjipjsv6.jpg,5c5b646f9251413389b91049,Directing,Director
1046749,False,0,3091593,Directing,Pınar Öğrenci,Pınar Öğrenci,0.6,,636d1062f14dad00f273e1be,Directing,Director
591121,False,0,1492939,Directing,Pedring Lopez,Pedring Lopez,0.6,/5rodJfOJoEd1YTuGsL1I4v0Lt1N.jpg,5c9b6150c3a368349f398f96,Directing,Director
89501,False,2,1024391,Directing,Yoon Jong-bin,Yoon Jong-bin,1.76,/du17CLt0uH1ixScQJl2tL5UAII3.jpg,53149e6bc3a36829b8005730,Directing,Director
1108367,False,0,3992637,Directing,Nicole Chi Amén,Nicole Chi Amén,0.6,,642afa4e01b1ca0113ccbfca,Directing,Director
72912,False,2,56453,Directing,John Bonito,John Bonito,0.6,,52fe4884c3a368484e0fccd5,Directing,Director
70076,False,2,172427,Directing,Gary Harvey,Gary Harvey,0.98,,52fe47e9c3a368484e0e00db,Directing,Director
472553,False,0,1203101,Directing,Colin McIvor,Colin McIvor,0.6,,59a0406b925141779f013e2e,Directing,Director
439213,False,0,1485276,Directing,Kevin Derek,Kevin Derek,0.6,,5895eb26c3a36808ae009940,Directing,Director
298031,False,0,1203206,Directing,David Petrucci,David Petrucci,0.6,/sleoSwiqeglLjSlsF7xjYmquTXu.jpg,54422b77c3a3683df2001806,Directing,Director
558574,False,0,2167077,Directing,Seth Savoy,Seth Savoy,0.6,,5bdc9d210e0a26283e00381f,Directing,Director
447034,False,1,1522546,Directing,Chanya Button,Chanya Button,0.604,/gCUvjHFC2FsTxDcaWHT8FpmE2wV.jpg,58c88c2ac3a3682caf000cdb,Directing,Director
256687,False,0,228311,Directing,Keith Parmer,Keith Parmer,0.6,,5308a923c3a3680b110008e4,Directing,Director
639609,False,2,559968,Directing,Leslie Small,Leslie Small,4.237,/5p6HBp8ZJrkb5PqDbOO08mzXJzn.jpg,5dba3cd4dbf144001350bee7,Directing,Director
674610,False,2,228732,Directing,Jonathan Judge,Jonathan Judge,1.96,/f2KHvtbXVnLiYcyAbzkYI41K5pM.jpg,6181a4a1f6596f0043634018,Directing,Director
1108402,False,2,68042,Directing,Nicolas Humbert,Nicolas Humbert,0.6,,642b02f9a3e4ba3e0f420c25,Directing,Director
1108362,False,0,3730610,Directing,Geoffrey Lachassagne,Geoffrey Lachassagne,0.6,,642af92cc0a30800f2e2f24a,Directing,Director
1108350,False,2,1717106,Directing,Mattia Colombo,Mattia Colombo,0.6,,642af4fdc0a3080111c343e9,Directing,Director
859718,False,2,1908659,Directing,Dipankar Dipon,Dipankar Dipon,0.6,/7r51W7r8MhoOpmY9OPk09ZdnljK.jpg,6147101e5e12000020b74907,Directing,Director
313074,False,0,1402638,Directing,Jim Weedon,Jim Weedon,0.6,,5498167e9251417a81005bb4,Directing,Director
354251,False,2,142398,Directing,Patrick Horvath,Patrick Horvath,0.6,,55cc0a81925141764b0016f5,Directing,Director
157825,False,2,19224,Directing,Gregg Araki,Gregg Araki,1.702,/zwsni7JgMLOSZRZs5LwpDkortdx.jpg,52fe4bd39251416c910e6e75,Directing,Director
73211,False,2,7740,Directing,Marius Holst,Marius Holst,0.6,/sOHdRZpU8xkeLRWn5dDBClKMriA.jpg,52fe4891c3a368484e0ffb1f,Directing,Director
1108438,False,0,1504572,Directing,Liis Nimik,Liis Nimik,0.6,,642b0dfac0442901f003492a,Directing,Director
606403,False,2,1023610,Directing,Park Dae-min,Park Dae-min,0.6,,5cf3d43bc3a36839e41fe6dd,Directing,Director
449749,False,2,83189,Directing,Paolo Virzì,Paolo Virzì,0.6,/1KqQ7j1rx91LUq0i5SA7CAtqfJ9.jpg,58dd32d1925141413c00d7e8,Directing,Director
499546,False,2,1962949,Directing,Rene Eller,Rene Eller,0.6,,5a613a3ac3a368535a0099e7,Directing,Director
1108887,False,0,3994271,Directing,Zack Russell,Zack Russell,0.6,,642c6c85c044290236cccfe7,Directing,Director
139649,False,2,87429,Directing,Michel Ocelot,Michel Ocelot,1.4,/mp2nFgABGqgXCDm7zDwQKF5Wdz2.jpg,52fe4c69c3a368484e1b6edb,Directing,Director
631322,False,0,2411070,Directing,Mitch McLeod,Mitch McLeod,0.6,,5d7db255f0647c06629c13dd,Directing,Director
