movie_id,keyword_id,keyword_name
34433,163074,super villain
34433,210024,anime
34433,240119,father son relationship
791177,818,based on novel or book
791177,1335,sense of guilt
791177,2981,homelessness
791177,6782,addiction
791177,7312,road trip
791177,9673,love
791177,10194,interracial romance
791177,10809,teenage girl
791177,11736,family abandonment
791177,14895,cannibal
791177,41260,sensuality
791177,157303,first love
791177,158606,pickup truck
791177,162521,flesh eating
791177,167043,road movie
791177,183573,genre bending
791177,208289,1980s
791177,214388,american midwest
791177,216734,abandonment
791177,232208,romantic thriller
791177,235134,estranged mother
791177,240485,brother sister relationship
791177,244886,love story
791177,283085,body horror
11713,779,martial arts
11713,780,kung fu
11713,9748,revenge
11713,9812,honor
11713,9826,murder
11713,10044,tragic hero
11713,10508,teacher
11713,13116,one man army
11713,13119,tough guy
11713,13159,chinese
11713,14707,brutality
11713,14988,east asian lead
11713,174244,brawl
11713,175510,nunchaku
11713,185466,kung fu master
11713,192498,japanese man
11713,278132,puño de furia
830,3243,flying saucer
830,9882,space
830,10158,alien planet
830,11107,rescue mission
830,14544,robot
830,14825,electronic music score
830,15246,sabotage
830,165214,shakespeare in modern dress
830,211197,mysterious death
830,227719,alien civilization
830,237593,lone survivor
830,239323,extinct race
830,239324,invisible monster
830,239336,ray weapons
830,239341,mind enhancement
830,239342,atomic power plant
830,239343,romantic triangle
830,239344,creation of matter
830,301165,misanthropy
498248,3644,south africa
498248,9896,lion cub
498248,157302,football (soccer) fan
498248,178909,runaway child
498248,255139,white lion
498248,258841,gift
759,90,"paris, france"
759,642,robbery
759,970,parent child relationship
759,1384,diamond
759,1802,revuegirls
759,3897,double wedding
759,4344,musical
759,6099,jewelry
759,33626,millionaire
759,156221,showgirl
759,191808,sea cruise
759,208611,1950s
759,259426,dumb blonde
69735,7002,vigilante
69735,9715,superhero
69735,9717,based on comic
69735,11734,police corruption
69735,18712,based on graphic novel
69735,18932,origin of hero
69735,158456,masked vigilante
69735,177594,police vigilantism
69735,187056,woman director
69735,193551,vigilantism
69735,203722,commissioner gordon
9474,1701,hero
9474,156212,spaghetti western
250480,160840,dream sequence
250480,197345,cartoon bear
80184,3537,orchestra
80184,5490,girlfriend
80184,10941,disappearance
80184,178649,voyeurism
80184,192471,orchestra conductor
80184,282044,secret room
902,402,clone
902,1566,dream
902,2041,island
902,4484,eye
902,4565,dystopia
902,4995,aging
902,6054,friendship
902,10028,steampunk
902,10084,rescue
902,157955,childhood
902,170865,child kidnapping
902,204846,flea
1791,456,mother
1791,818,based on novel or book
1791,2699,fetish
1791,3260,masochism
1791,3590,piano lessons
1791,4399,victim
1791,6029,concert
1791,9673,love
1791,10508,teacher
1791,14743,pianist
1791,15319,attraction
1791,33513,desire
1791,155813,submissive
1791,180340,voyeur
1791,203493,domineering
677179,276,"philadelphia, pennsylvania"
677179,1157,husband wife relationship
677179,1643,deaf
677179,6075,sports
677179,9663,sequel
677179,13014,orphan
677179,41368,former best friend
677179,156121,ex-con
677179,160246,childhood friends
677179,174258,juvenile detention center
677179,209476,boxing
677179,228041,prodigy
408220,1299,monster
408220,6152,supernatural
408220,9715,superhero
408220,9717,based on comic
408220,13031,creature
408220,253375,dc animated movie universe
11963,591,cia
11963,1438,office
11963,10410,conspiracy
11963,181230,condor
11963,207317,christmas
11963,209817,political thriller
58857,233,japan
58857,236,suicide
58857,782,assassin
58857,1462,samurai
58857,4978,immortality
58857,10364,mission
58857,10491,swordsman
58857,14546,massacre
58857,14643,battle
58857,18098,samurai sword
58857,18100,seppuku
58857,18103,code of honor
58857,155198,ronin
58857,158228,kimono
58857,192913,warrior
58857,207928,19th century
58857,233290,harakiri
169881,818,based on novel or book
169881,1241,persia
169881,2433,jew persecution
169881,6165,historical figure
169881,18070,religious fundamentalism
169881,41355,teacher student relationship
169881,41406,middle ages
169881,161257,medieval
169881,179870,black death
169881,187675,medical student
169881,228166,11th century
169881,235489,medieval england
169881,256202,medieval physician
169881,256204,seljuk turks
508763,818,based on novel or book
508763,1508,new mexico
508763,1981,colorado
508763,2981,homelessness
508763,9672,based on true story
508763,12341,pitbull
508763,15162,dog
508763,159909,veteran
508763,162327,avalanche
508763,208152,pets
508763,250816,pet owner
508763,251624,animal control
8393,409,africa
8393,3800,airplane
8393,8028,botswana
8393,9649,god
8393,10148,tribe
8393,18034,desert
8393,33892,soda bottle
8393,155296,kalahari
8393,155297,bushman
8393,155300,tribal
16234,4565,dystopia
16234,6513,cartoon
16234,9715,superhero
16234,9717,based on comic
16234,12190,cyberpunk
16234,33637,super power
16234,161675,save the neighborhood
16234,163074,super villain
16234,180734,masked superhero
16234,193544,save the day
16234,269233,good versus evil
16234,269769,based on tv series
21348,196964,power of goodness
21348,273251,bad witch
21348,273252,cultures of west africa
21348,273257,african tale
4816,898,hip-hop
4816,2708,hitman
4816,3045,mission of murder
4816,9748,revenge
4816,10391,mafia
4816,14798,park
4816,156151,pigeon
4816,156152,hagakure
4816,156153,ice cream
4816,156154,haitian
4816,156155,cd player
4816,156157,arm sling
4816,156158,racial slur
4816,158471,carrier pigeon
4816,177317,ice cream truck
4816,177964,contract killer
4816,230525,code of the samurai
10360,378,prison
10360,796,police brutality
10360,1563,prisoner
10360,4089,hunger strike
10360,5565,biography
10360,7005,northern ireland
10360,157198,"belfast, north ireland"
10360,172391,catholic priest
10360,208289,1980s
10360,264701,ira
17111,236,suicide
17111,1003,photographer
17111,3030,nightmare
17111,3432,"bangkok, thailand"
17111,3434,thailand
17111,9748,revenge
17111,9856,flashback
17111,13063,car accident
17111,33874,polaroid
17111,162846,ghost
17111,173131,strobe light
17111,173137,secret lover
17111,173139,preserved corpse
17111,173147,lights out
17111,190007,mental hospital
17111,295124,young girl
17111,298080,young girls
17111,301004,nightmares
17111,301005,bangkok
342737,970,parent child relationship
342737,1228,1970s
342737,1979,balcony
342737,2383,feminism
342737,4470,punk rock
342737,10683,coming of age
342737,11678,free spirit
342737,11718,feminist
342737,14768,single mother
342737,164224,generation gap
342737,208563,"santa barbara, california"
342737,240237,mother son relationship
342737,296608,teenager
7979,1228,1970s
7979,3541,afghanistan
7979,6650,hang gliding
7979,7158,afghanistan war (2001- )
7979,7955,taliban
7979,7956,cowardice
7979,12392,best friend
7979,13001,cowardliness
7979,208349,child
1433,514,spain
1433,5509,spanish civil war (1936-39)
1433,6783,orphanage
1433,15032,gothic horror
1433,162846,ghost
1433,211362,political repression
1433,214548,1930s
1433,238467,isolated place
1433,250461,supernatural being
1433,256908,ghost child
2841,90,"paris, france"
2841,549,prostitute
2841,697,loss of loved one
2841,1453,amnesia
2841,2425,bodily disabled person
2841,2504,world war i
2841,2564,wheelchair
2841,4079,lighthouse
2841,6701,verdun
2841,8729,lighthouse keeper   
2841,10400,airship
2841,10791,teenage crush
2841,10941,disappearance
2841,13065,soldier
2841,155790,private detective
2841,156091,missing person
2841,184167,polio
2841,188725,trenches
2977,392,england
2977,934,judge
2977,1605,new love
2977,2386,empowerment
2977,2755,country life
2977,2964,future
2977,3344,letter
2977,4663,lovers
2977,5923,sister
2977,10818,author
2977,14985,ireland
2977,18035,family
9587,65,holiday
9587,894,depression
9587,970,parent child relationship
9587,3725,pregnancy
9587,5923,sister
9587,33513,desire
9587,174566,chalkboard
9587,174570,nightgown
9587,174584,birth of twins
9587,187056,woman director
9587,207317,christmas
9587,207928,19th century
9587,272698,christmas romance
502425,818,based on novel or book
502425,1228,1970s
502425,2339,political activism
502425,4106,apartheid
502425,4737,anc (african national congress)
502425,9672,based on true story
502425,12425,racism
502425,191047,prison break
502425,257456,antiracism
502425,264391,political persecution
502425,264940,"pretoria, south africa"
177,113,holy grail
177,697,loss of loved one
177,960,homeless person
177,1335,sense of guilt
177,1660,suppressed past
177,1873,yuppie
177,2045,cynic
177,2796,self-discovery
177,3305,housebreaking
177,3446,forgiveness
177,3600,gun rampage
177,3741,talk show
177,3754,legend
177,6059,unsociability
177,41329,mental illness
177,187554,person running amok
560050,305,moon
560050,6394,rocket
9589,220,"berlin, germany"
9589,2375,junkie
9589,2671,heroin
9589,13059,prostitution
9589,156117,illegal drugs
451,30,individual
451,549,prostitute
451,567,alcohol
451,585,casino
451,699,love at first sight
451,725,lovesickness
451,886,movie business
451,888,screenwriter
451,922,hotel room
451,3737,dying and death
451,3927,rage and hate
451,6059,unsociability
451,7464,alcoholism
451,12670,"los angeles, california"
451,14570,las vegas
451,15237,alcohol abuse
892,1252,suicide attempt
892,1353,underground
892,3199,clown
892,4452,butcher
892,4457,butcher's shop
892,4458,post-apocalyptic future
892,4459,vegetarian
892,4460,terror cell
892,4565,dystopia
892,10123,dark comedy
892,14895,cannibal
892,34117,cult film
774752,65,holiday
774752,6562,celebrity
774752,9715,superhero
774752,11478,talking dog
774752,12200,saving christmas
774752,179430,aftercreditsstinger
774752,180547,marvel cinematic universe (mcu)
774752,255088,christmas special
774752,273278,holiday special
774752,307667,space dog
304357,2652,nazi
304357,9672,based on true story
304357,14893,art
304357,159534,stolen painting
228194,254,france
228194,818,based on novel or book
228194,1946,restaurant
228194,18035,family
228194,217930,french cuisine
228194,297727,indian cuisine
10669,1261,river
10669,1790,banjo
10669,1942,strangeness
10669,2495,georgia
10669,2820,wound
10669,3593,wilderness
10669,4707,canoe
10669,8158,rafting
10669,14559,hillbilly
10669,34117,cult film
10669,241987,rapids
34653,818,based on novel or book
34653,11258,suicidal
34653,13095,death of lover
34653,41355,teacher student relationship
34653,172291,grieving
34653,208992,1960s
34653,266959,lgbt interest
9550,478,china
9550,779,martial arts
9550,1400,swordplay
9550,5511,tang dynasty
9550,6086,government
9550,11196,rebellion
9550,46950,dagger
9550,184656,wuxia
9550,252544,9th century
512895,6089,freedom
512895,18035,family
512895,170089,streetwise
512895,209220,live action and animation
323677,2070,olympic games
323677,2652,nazi
323677,5565,biography
323677,6075,sports
323677,6165,historical figure
323677,12425,racism
323677,187901,track and field
293670,1415,small town
293670,2626,exorcism
293670,5340,investigation
293670,5600,daughter
293670,6149,police
293670,9712,possession
293670,9826,murder
293670,10093,priest
293670,10541,curse
293670,11004,rural area
293670,11326,shaman
293670,12377,zombie
293670,15001,demon
293670,41557,shrine
293670,162846,ghost
293670,175681,gluttony
293670,209568,folk horror
293670,221728,acupuncture
293670,233025,divination
9833,90,"paris, france"
9833,246,dancing
9833,1523,obsession
9833,2546,mask
9833,4344,musical
9833,9714,remake
9833,10045,tragic villain
9833,10181,based on play or musical
9833,15219,rooftop
9833,157676,disfigured face
9833,164920,opera singer
9833,210184,1910s
2640,236,suicide
2640,704,adolescence
2640,2913,diary
2640,6054,friendship
2640,6270,high school
2640,10123,dark comedy
2640,10624,bully
2640,11870,teen movie
2640,34079,death
2640,41203,clique
2640,190830,bullied
590,212,"london, england"
590,236,suicide
590,496,poetry
590,740,aids
590,793,drowning
590,818,based on novel or book
590,894,depression
590,1526,home
590,1587,way of life
590,1824,self-destruction
590,2065,province
590,2132,literature
590,2386,empowerment
590,2755,country life
590,2783,family's daily life
590,2875,sense of life
590,2981,homelessness
590,2982,leaving one's family
590,6262,delusion
2657,380,sibling relationship
2657,4565,dystopia
2657,5737,book burning
2657,8201,satire
2657,10683,coming of age
2657,10738,diner
2657,12425,racism
2657,12999,black and white
2657,14558,bathtub
2657,18298,tv show in film
2657,33451,masturbation
2657,156282,alternate reality
2657,156597,magic realism
2657,181235,color
2657,208611,1950s
2657,233932,tv repairman
486947,15090,police officer
486947,15321,police station
486947,159685,cellular phone trace
486947,191527,phone call
486947,199072,suspended cop
486947,206529,emergency
486947,234041,one location
486947,250119,desk work
486947,250120,alarm dispatch
614696,6511,alone
614696,10349,survival
614696,10685,escape
614696,11930,drone
614696,12377,zombie
614696,33347,apartment building
614696,186565,zombie apocalypse
614696,188957,virus
614696,230061,live stream
614696,261681,south korea
614696,286239,apartment
245168,212,"london, england"
245168,5565,biography
245168,11718,feminist
245168,15060,period drama
245168,187056,woman director
245168,210184,1910s
245168,214831,suffragettes
15152,254,france
15152,487,cairo
15152,2652,nazi
15152,4289,secret agent
15152,5265,spying
199,522,borg
199,671,enterprise-e
199,679,cyborg
199,680,montana
199,836,resistance
199,1436,inventor
199,1472,starship
199,1522,repayment
199,1523,obsession
199,1612,spacecraft
199,3822,teleportation
199,4379,time travel
199,4583,speed of light
199,49960,business start-up
199,161176,space opera
199,211248,first contact
199,252634,outer space
199,257081,traumatized man
10234,1889,lake
10234,4426,sadism
10234,7188,hostage-taking
10234,8506,remote control
10234,10714,serial killer
10234,12565,psychological thriller
10234,33694,family holiday
10234,162461,golf club
10234,173977,torment
10234,237462,wealthy family
10234,238752,lake house
591274,818,based on novel or book
591274,1228,1970s
591274,5767,summer camp
591274,10541,curse
591274,40931,witchcraft
10647,161868,child's point of view
10647,166625,candlelight vigil
10647,170365,good deed
10647,170375,exotic dancer
10647,170378,schoolteacher
10647,170380,extra credit assignment
10647,170383,disfigurement
10647,170389,junior high school
10647,170390,burn injury
10647,187056,woman director
11072,1419,gun
11072,1582,saloon
11072,5574,friedrich nietzsche
11072,5744,governor
11072,8009,marching band
11072,9755,parody
11072,11687,breaking the fourth wall
11072,11931,spoof
11072,18044,railroad
11072,18465,interrupted hanging
11072,155291,cowboy
11072,160583,western town
11072,160586,western spoof
11072,160588,ceremony
11072,160589,frontier town
11072,160597,saloon girl
11072,160607,coot
11072,160612,self-referential
11072,236316,anarchic comedy
11072,252786,anachronistic
1725,100,slum
1725,542,street gang
1725,699,love at first sight
1725,797,showdown
1725,2124,puerto rico
1725,2356,immigrant
1725,3306,highway
1725,3691,forbidden love
1725,4344,musical
1725,9823,rivalry
1725,9932,feud
1725,10131,interracial relationship
1725,10181,based on play or musical
1725,10703,tragic love
1725,18087,attempted rape
1725,33699,policeman
1725,159278,obsessive love
1725,160367,lifting female in air
1725,165100,young love
1725,165212,modern day adaptation
1725,165214,shakespeare in modern dress
1725,250809,romeo & juliet
1923,703,detective
1923,739,sexual abuse
1923,1415,small town
1923,1803,drug addiction
1923,1817,orgy
1923,3307,surreal
1923,5340,investigation
1923,6152,supernatural
1923,9826,murder
1923,11004,rural area
1923,13059,prostitution
1923,34117,cult film
1923,164218,psychotronic
1923,192241,disturbed teenager
8424,1690,belgium
8424,2414,test of courage
8424,9986,crush
38142,4232,melancholy
38142,9828,surf
38142,13008,train
38142,14735,motorcycle
38142,18013,separation
38142,160246,childhood friends
38142,210024,anime
38142,236771,growing apart
38142,239339,rocket launch site
433498,818,based on novel or book
433498,5565,biography
433498,9714,remake
433498,11267,solitary confinement
433498,18266,south america
433498,191047,prison break
433498,192600,island prison
433498,193275,devil's island
433498,232141,french guiana
9571,1228,1970s
9571,1556,texas
9571,6270,high school
9571,10683,coming of age
9571,10776,marijuana
9571,13088,summer
9571,15060,period drama
9571,296608,teenager
318781,1228,1970s
318781,1930,kidnapping
318781,6158,cult
318781,6460,chile
318781,9137,pinochet regime
318781,10772,torture chamber
318781,11001,religion
318781,18070,religious fundamentalism
318781,156887,military dictatorship
318781,165259,political unrest
21032,1994,wolf
21032,2551,pet
21032,6411,dog-sledding race
21032,9880,alaska
21032,15162,dog
21032,15169,goose
21032,158175,bear attack
21032,158370,dog sled
21032,208152,pets
104,220,"berlin, germany"
104,585,casino
104,745,nun
104,794,red hair
104,960,homeless person
104,1545,supermarket
104,1546,ambulance
104,1552,subway
104,5600,daughter
104,10594,money
104,10855,fate
152603,3133,vampire
152603,3532,tangier morocco
152603,4048,musician
152603,9673,love
152603,18021,"detroit, michigan"
152603,162515,contamination
152603,272742,vampiress (female vampire)
10139,387,california
10139,582,"san francisco, california"
10139,1013,homophobia
10139,1228,1970s
10139,1919,mayor
10139,5565,biography
10139,6078,politics
10139,6083,politician
10139,6085,election campaign
10139,9672,based on true story
10139,9826,murder
10139,10180,male homosexuality
10139,11011,morality
10139,15134,election
10139,158718,lgbt
10139,166625,candlelight vigil
10139,173669,lgbt activist
10139,226553,mayoral campaign
10139,241179,gay history
10139,258533,gay theme
10139,264384,gay
10139,264411,gay rights
318121,2564,wheelchair
318121,7312,road trip
318121,155209,caregiver
318121,162735,disability
318121,264719,muscular dystrophy
504,549,prostitute
504,570,rape
504,739,sexual abuse
504,2122,death penalty
504,2669,motel
504,9672,based on true story
504,9826,murder
504,10085,betrayal
504,10714,serial killer
504,12987,poverty
504,13059,prostitution
504,34265,heartbreak
504,41329,mental illness
504,187056,woman director
476299,3298,hallucination
476299,6255,insanity
476299,13006,torture
476299,170351,reality vs fantasy
1429,242,new york city
1429,818,based on novel or book
1429,1448,distrust
1429,1566,dream
1429,1647,sadness
1429,1857,irish-american
1429,2231,drug dealer
1429,2334,nightclub
1429,2340,paranoia
1429,2355,american dream
1429,4232,melancholy
1429,5490,girlfriend
1429,6054,friendship
1429,8045,russian mafia
1429,9887,surrealism
1429,10085,betrayal
1429,10631,stockbroker
1429,15278,prison sentence
1429,33476,widower
1429,169866,reflection
1429,214463,post 9/11
8923,212,"london, england"
8923,2463,harvard university
8923,6075,sports
8923,8132,hooligan
8923,9748,revenge
8923,13042,football (soccer)
8923,14624,cruelty
8923,14638,american
8923,14707,brutality
8923,160410,reputation
8923,187056,woman director
8923,188933,bar fight
8923,206568,firm
13597,2158,maze
13597,3098,castle
13597,4776,race against time
13597,6300,puppet
13597,9825,growing up
13597,9887,surrealism
13597,10084,rescue
13597,10683,coming of age
13597,11691,puppetry
13597,18129,labyrinth
13597,170362,fantasy world
13597,170865,child kidnapping
13597,189094,goblin
416477,242,new york city
416477,520,"chicago, illinois"
416477,789,muslim
416477,1253,roommate
416477,1647,sadness
416477,2356,immigrant
416477,2466,sarcasm
416477,3485,comedian
416477,6656,one-man show
416477,7021,pakistan
416477,9672,based on true story
416477,9716,stand-up comedy
416477,9732,film in film
416477,10132,matchmaking
416477,10235,family relationships
416477,10428,cultural difference
416477,11612,hospital
416477,13072,falling in love
416477,18035,family
416477,40895,illness
416477,155939,group of friends
416477,165576,intercultural relationship
416477,207844,college student
416477,231544,uber
416477,240367,traditional family
416477,247606,comedy club
416477,311882,grad school
9539,516,child abuse
9539,3032,suffering
9539,9748,revenge
9539,10772,torture chamber
9539,13006,torture
9539,14624,cruelty
9539,207691,abuse
9539,224663,new french extremism
9539,256318,blood on body
9539,280115,devastating
801,578,rock 'n' roll
801,1224,radio station
801,1327,war crimes
801,1491,entertainer
801,1653,explosive
801,2045,cynic
801,2135,radio
801,2957,vietnam war
801,2959,vietcong
801,2998,gi
801,3366,u.s. air force
801,3737,dying and death
801,3740,radio presenter
801,4119,saigon
801,4125,provocation
801,6145,right and justice
2666,966,beach
2666,1706,experiment
2666,2116,sleep
2666,2340,paranoia
2666,2887,manipulation
2666,4565,dystopia
2666,4630,chaos
2666,10125,mad scientist
2666,10714,serial killer
2666,10718,fugitive
2666,10937,memory
2666,12190,cyberpunk
2666,12965,duel
2666,33465,parallel world
2666,163252,alien race
2666,178657,tech noir
2666,207268,neo-noir
2666,214730,retrofuturism
220289,402,clone
220289,2340,paranoia
220289,4803,comet
220289,9181,alter ego
220289,9713,friends
220289,9824,reunion
220289,14755,power outage
220289,15224,candle
220289,33465,parallel world
220289,156282,alternate reality
220289,191260,dinner party
220289,215024,ketamine
220289,217034,quantum physics
220289,238203,broken cellphone
220289,238205,glowstick
420814,5774,forest
420814,18035,family
420814,18165,animal
420814,157955,childhood
420814,209220,live action and animation
420814,236860,magical realism
420814,240303,father daughter relationship
420814,245230,live action remake
420814,246361,adulthood
2756,270,ocean
2756,339,submarine
2756,658,sea
2756,2772,diving suit
2756,3243,flying saucer
2756,3269,secret mission
2756,3312,nuclear missile
2756,4410,u.s. navy
2756,4862,alien life-form
2756,4949,warning
2756,6255,insanity
2756,9738,ufo
2756,10503,scuba diving
2756,14785,underwater
2756,155334,scuba
2756,161293,extraterrestrial life form
2756,162351,deepsea
2756,177406,message
2756,185477,trapped underwater 
2756,233020,thalassophobia
587792,4379,time travel
587792,8181,swimming pool
587792,9840,romance
587792,10538,palm springs
587792,10854,time loop
587792,11494,drug use
587792,163699,vomiting
8337,4565,dystopia
8337,9951,alien
8337,9990,villainess
8337,10410,conspiracy
8337,11479,social commentary
8337,12670,"los angeles, california"
8337,14909,alien invasion
8337,15211,sunglasses
8337,34117,cult film
8337,41405,glasses
8337,174244,brawl
8337,249732,subliminal message
766,530,prophecy
766,616,witch
766,1400,swordplay
766,1545,supermarket
766,3098,castle
766,3970,catapult
766,4013,chain saw
766,4060,time frame
766,4062,skeleton
766,4065,pit
766,4066,windmill
766,4067,incantation
766,4379,time travel
766,10327,undead
766,10466,knight
766,12377,zombie
766,34117,cult film
766,41406,middle ages
766,157466,necronomicon
766,161891,doppelgänger
766,164218,psychotronic
766,215160,13th century
132363,840,usa president
132363,1307,butler
132363,4098,civil rights
132363,4170,john f. kennedy
132363,5565,biography
132363,8646,ronald reagan
132363,9376,richard nixon
132363,251436,african american history
132363,258137,jackie kennedy
132363,262709,jimmy carter
132363,268191,eisenhower
985939,209439,sport climbing
30497,625,sadistic
30497,1420,gas station
30497,1556,texas
30497,4580,van
30497,11487,midnight movie
30497,11545,leatherface
30497,11546,hitchhiker
30497,11547,slaughterhouse
30497,12394,chainsaw
30497,14895,cannibal
30497,18035,family
30497,33874,polaroid
30497,34117,cult film
30497,41207,grave robber
30497,286646,brutal violence
470,314,life and death
470,697,loss of loved one
470,741,transplantation
470,1252,suicide attempt
470,1508,new mexico
470,1591,ex-detainee
470,1647,sadness
470,3927,rage and hate
470,4129,widow
470,6150,faith
470,9844,car crash
470,171366,multiple storylines
77016,502,ambush
77016,542,street gang
77016,5638,arrest
77016,6019,human trafficking
77016,6054,friendship
77016,10950,shootout
77016,12670,"los angeles, california"
77016,14707,brutality
77016,33426,gang member
77016,155716,rookie cop
77016,158780,u.s. marine
77016,161534,pregnant wife
77016,188112,bullet proof vest
77016,188124,medal of valor
77016,188127,police sergeant
77016,188133,felon
77016,188134,golden gun
77016,287302,video footage
77016,287303,video camera
167073,128,love triangle
167073,818,based on novel or book
167073,1007,homesickness
167073,3799,ship
167073,5890,community
167073,6038,marriage
167073,11935,working class
167073,12390,boarding house
167073,14632,suburb
167073,14985,ireland
167073,41523,"brooklyn, new york city"
167073,189092,journey
167073,206160,irish immigrant
167073,208611,1950s
10312,428,nurse
10312,11612,hospital
10312,13005,doctor
10312,173339,laughter
899082,9824,reunion
899082,170362,fantasy world
899082,206224,social gathering
899082,210026,college reunion
1598,378,prison
1598,516,child abuse
1598,570,rape
1598,1415,small town
1598,1922,houseboat
1598,5600,daughter
1598,9714,remake
1598,9748,revenge
1598,10333,stalking
1598,10909,lawyer
1598,11333,cigar smoking
1598,12565,psychological thriller
1598,13073,fear
1598,15162,dog
1598,41381,rapist
1598,155790,private detective
3176,233,japan
3176,236,suicide
3176,818,based on novel or book
3176,1293,asia
3176,2041,island
3176,4565,dystopia
3176,6054,friendship
3176,6270,high school
3176,9826,murder
3176,10292,gore
3176,10349,survival
3176,10614,tragedy
3176,13065,soldier
3176,14643,battle
3176,34079,death
3176,157376,death match
3176,229184,school class
3176,248841,japanese
3176,262404,extreme violence
3176,272553,psychological
3176,286899,students
3176,288394,suspense
3176,295702,death game
3176,296647,science fiction
7445,380,sibling relationship
7445,697,loss of loved one
7445,2102,brother-in-law
7445,7158,afghanistan war (2001- )
7445,9714,remake
7445,164181,sister-in-law
258230,818,based on novel or book
258230,1158,grandparent grandchild relationship
258230,1299,monster
258230,1566,dream
258230,2679,artist
258230,3030,nightmare
258230,3352,tree
258230,6256,truth
258230,6564,terminal illness
258230,6733,bullying
258230,10163,cancer
258230,10624,bully
258230,14673,disease
258230,164039,grandmother
57212,2504,world war i
57212,2673,horse
57212,11332,farm life
57212,13129,execution
57212,18029,trapped
57212,33457,alcoholic
57212,156234,cavalry
57212,157960,plowing
57212,157961,artillery
300671,591,cia
300671,818,based on novel or book
300671,1376,assault rifle
300671,3070,mercenary
300671,5272,libya
300671,5565,biography
300671,9672,based on true story
300671,11115,heroism
300671,14601,explosion
300671,34061,american abroad
300671,34079,death
300671,235476,u.s. ambassador
400617,212,"london, england"
400617,1157,husband wife relationship
400617,1523,obsession
400617,6199,dressmaker
400617,7024,fashion designer
400617,9304,muse
400617,13005,doctor
400617,13027,wedding
400617,15479,fashion
400617,167198,fashion show
400617,182410,haute couture
400617,196751,fictional biography
400617,208611,1950s
400617,236197,fashion industry
400617,240485,brother sister relationship
7340,818,based on novel or book
7340,1227,cemetery
7340,1533,isolation
7340,1674,stage
7340,3036,bible
7340,5086,telekinesis
7340,9748,revenge
7340,10048,unrequited love
7340,10266,prom
7340,10508,teacher
7340,10809,teenage girl
7340,10873,school
7340,11001,religion
7340,14624,cruelty
7340,14837,rage
7340,33740,humiliation
7340,41380,crucifix
7340,164346,praying
7340,170356,outsider
7340,173971,taunting
7340,222314,abusive mother
7340,226602,firestorm
7340,295738,school bullying
4771,417,corruption
4771,642,robbery
4771,703,detective
4771,818,based on novel or book
4771,1680,"boston, massachusetts"
4771,1803,drug addiction
4771,1930,kidnapping
4771,1936,blackmail
4771,6149,police
4771,9826,murder
4771,10410,conspiracy
4771,10726,gang
4771,14576,pedophile
4771,14964,drugs
4771,33457,alcoholic
4771,164296,addict
4771,170865,child kidnapping
4771,207268,neo-noir
866,212,"london, england"
866,970,parent child relationship
866,1412,becoming an adult
866,4129,widow
866,4326,theater play
866,4327,stroke of fate
866,4332,peter pan
866,4333,theatre group
866,6150,faith
866,10818,author
866,40895,illness
866,281386,children's author
764,769,falsely accused
764,2380,audio tape
764,2879,aggression
764,4010,log cabin
764,4013,chain saw
764,4014,giant plant
764,4748,lodge
764,9713,friends
764,10121,stop motion
764,12377,zombie
764,34117,cult film
764,156075,evil
764,156174,occult
764,157458,book of the dead
764,157466,necronomicon
764,161261,demonic possession
9078,616,witch
9078,818,based on novel or book
9078,2343,magic
9078,4375,transformation
9078,10466,knight
9078,10982,king arthur
9078,41538,turns into animal
9078,177128,excalibur
9078,177912,wizard
9078,244144,wart
198277,242,new york city
198277,155650,music recording
198277,163133,singer-songwriter
198277,185250,street musician
198277,206671,city life
198277,223969,recording session
198277,224550,street singer
6145,584,perfect crime
6145,3246,prosecution
6145,254459,legal thriller
417678,428,nurse
417678,818,based on novel or book
417678,1533,isolation
417678,9673,love
417678,10226,neighbor
417678,10809,teenage girl
417678,13152,air
417678,18425,teenage love
417678,40895,illness
417678,224963,sheltered
417678,235098,taking a risk
417678,246466,based on young adult novel
134,530,prophecy
134,531,southern usa
134,532,music record
134,727,country music
134,787,mississippi river
134,818,based on novel or book
134,3182,seduction
134,4373,fraud
205587,934,judge
205587,970,parent child relationship
205587,1415,small town
205587,1447,"indiana, usa"
205587,10041,dysfunctional family
205587,10235,family relationships
205587,10909,lawyer
205587,11038,trial
205587,33519,courtroom
205587,214780,courtroom drama
205587,240119,father son relationship
205587,254459,legal thriller
9603,818,based on novel or book
9603,1525,puberty
9603,6270,high school
9603,6664,make a match
9603,7208,spoiled child
9603,10683,coming of age
9603,11933,conflict
9603,13027,wedding
9603,187056,woman director
9603,264384,gay
813,567,alcohol
813,843,cataclysm
813,953,guitar
813,1279,medicine
813,1749,taxi driver
813,1757,passenger
813,2007,saxophone
813,2080,stewardess
813,3203,pilot
813,3800,airplane
813,4544,fear of flying
813,4545,air controller
813,4547,landing
813,4548,autopilot
813,9755,parody
813,10960,food poisoning
813,11931,spoof
813,12670,"los angeles, california"
813,15237,alcohol abuse
813,179430,aftercreditsstinger
813,230453,inflatable life raft
813,236316,anarchic comedy
813,272382,chicago
813,278807,ptsd
11886,1701,hero
11886,2527,fox
11886,4147,robin hood
11886,5774,forest
11886,6145,right and justice
11886,9503,outlaw
11886,9727,thief
11886,10468,bear
11886,10508,teacher
11886,11493,animal as human
11886,11525,sherwood forest
941,797,showdown
941,1824,self-destruction
